variant,domain,dataset,split,sample_index,true_label,tsne_x,tsne_y
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,299,0,-23.437838,49.562199
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,300,5,-7.014589,43.194191
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,301,5,-70.716988,1.298748
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,302,5,-58.212147,8.397787
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,303,5,-38.696892,-27.638649
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,304,5,-31.833195,22.665089
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,305,4,-13.046408,57.033161
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,306,4,-23.651814,48.174820
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,307,5,-20.957886,8.632434
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,308,5,-51.635040,25.389854
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,309,5,-26.982904,-35.365395
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,310,5,-31.765577,-41.945724
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,311,3,-9.849072,56.410152
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,312,5,-54.218380,26.850426
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,313,5,-75.814140,8.023406
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,314,2,-5.354316,44.807209
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,315,5,-28.215740,-31.904436
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,316,6,-16.914291,-7.711623
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,317,4,-48.219639,17.052595
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,318,5,-29.347498,-27.847813
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,319,5,-38.529408,8.381412
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,320,6,-16.842377,-8.479449
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,321,5,-25.427683,33.401684
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,322,5,-65.484406,2.609757
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,323,5,-31.658730,-32.342545
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,324,5,-27.829210,-35.793213
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,325,5,-23.037323,-31.904764
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,326,5,-22.923597,44.642376
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,327,2,-22.554579,44.220402
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,328,5,-44.601330,20.610113
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,329,2,-37.785725,8.003777
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,330,5,-17.460464,-51.215530
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,331,4,-50.364838,22.864029
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,332,4,-24.272480,36.687908
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,333,5,-66.245514,7.564093
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,334,5,-23.160898,-26.250675
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,335,0,-21.807766,55.512913
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,336,5,-38.683632,-21.103138
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,337,5,-5.310184,-58.520302
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,338,5,-21.098009,-27.806850
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,339,5,-55.613827,23.402224
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,340,5,-13.554697,26.127167
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,341,5,-25.113827,-47.558353
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,342,5,-37.094349,-35.159737
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,343,5,-15.850295,18.080404
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,344,5,-40.477066,-36.707748
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,345,1,-19.041285,-1.824250
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,346,2,-46.530708,7.694343
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,347,5,-52.112019,10.221179
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,348,3,-18.619617,-43.897022
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,349,5,-37.330093,-33.034084
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,350,5,-28.407234,-27.795847
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,351,2,-13.637455,44.943996
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,352,0,-30.765982,52.219891
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,353,5,-23.009710,-5.879303
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,354,5,-43.087677,-28.086266
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,355,5,-61.134327,4.503244
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,356,5,-27.368742,-30.552063
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,357,2,-26.968384,44.981319
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,358,5,-57.777885,6.690832
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,359,5,-56.802277,24.649927
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,360,0,-29.800049,52.437057
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,361,2,-16.381956,37.532749
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,362,5,-35.497021,-25.388395
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,363,5,-65.548050,15.825191
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,364,5,-35.463428,-24.804138
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,365,5,-33.084820,7.888498
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,366,5,-45.416653,6.634117
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,367,4,-60.571026,7.936845
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,368,1,-62.002769,26.043610
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,369,5,-42.456585,24.839384
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,370,4,-8.117272,39.788879
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,371,5,-49.923973,17.476889
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,372,4,-65.477173,27.279305
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,373,2,-51.745716,27.317282
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,374,5,-50.154968,-19.445187
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,375,5,-65.013359,6.227557
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,376,5,-17.931128,-23.043636
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,377,5,-35.878685,-58.296066
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,378,5,-49.455414,-0.858075
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,379,4,-15.424624,43.087280
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,380,2,-19.179279,56.549385
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,381,5,-34.465668,-57.801331
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,382,5,-61.019264,17.609980
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,383,5,-38.083118,8.022003
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,384,4,-57.154106,18.744543
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,385,4,-50.318302,24.052469
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,386,5,-41.465069,-43.884193
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,387,2,-13.704940,54.828789
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,388,5,-63.264187,9.770905
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,389,4,-23.768461,19.188681
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,390,2,-41.880466,24.524345
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,391,4,-46.469784,4.829848
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,392,1,-16.847490,40.324680
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,393,1,-8.074800,50.286438
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,394,4,-57.207306,7.169383
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,395,5,-31.942701,-44.102142
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,396,3,-21.766308,26.946796
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,397,5,-29.191813,-23.301779
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,398,5,-19.273067,-34.579987
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,399,5,-68.622414,5.567820
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,400,5,-47.879368,-24.082655
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,401,5,-42.104149,-50.654991
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,402,5,-48.849224,-35.027443
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,403,5,-27.826057,-33.715931
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,404,5,-39.047447,36.841221
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,405,2,-12.322991,44.827316
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,406,5,-32.397301,28.537762
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,407,5,-30.966419,26.405355
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,408,5,-27.276615,-37.185970
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,409,2,-4.856307,49.844379
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,410,2,-45.729145,4.743251
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,411,2,-38.291111,22.144148
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,412,5,-21.313845,-32.357975
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,413,5,-9.630000,-57.335606
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,414,5,-28.255280,-28.712818
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,415,5,-39.880814,-20.063103
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,416,2,-29.753630,19.806372
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,417,5,-23.155462,-50.889877
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,418,5,-11.908051,-45.392807
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,419,4,-30.267609,-48.930950
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,420,5,-41.696938,-22.324089
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,421,5,-5.558230,-54.694389
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,422,2,-19.182659,38.738113
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,423,5,-19.638567,-18.263144
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,424,5,-40.916271,0.738349
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,425,5,-46.781044,11.947689
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,426,5,-30.557825,-35.581352
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,427,5,-29.152086,4.448862
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,428,5,-63.396145,-0.836784
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,429,5,-18.840897,-34.459156
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,430,5,-43.252567,-32.273571
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,431,5,-37.561630,-10.106175
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,432,5,-13.893995,26.591667
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,433,5,-57.988331,26.683439
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,434,5,-33.302032,-29.967916
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,435,5,-42.486900,3.173067
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,436,5,-28.634445,-44.562580
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,437,5,-39.701584,-45.055187
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,438,5,-44.731163,-34.377583
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,439,4,-27.700344,12.644462
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,440,5,-48.972279,26.005764
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,441,5,-61.593056,31.593969
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,442,5,1.244801,-53.406040
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,443,0,-13.170060,54.442162
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,444,5,-23.526499,-38.392441
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,445,1,-19.618073,-1.099364
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,446,5,-16.945768,-53.227013
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,447,5,-50.878040,-22.301334
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,448,5,-21.903023,-23.118643
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,449,5,-45.082333,8.846695
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,450,5,-41.324619,-34.943802
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,451,5,-45.041267,31.725401
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,452,5,-12.779324,44.863667
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,453,5,-23.207382,-32.132965
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,454,5,-49.535511,31.219646
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,455,5,-55.559662,15.685605
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,456,5,-13.992141,-54.321136
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,457,5,-9.153054,-49.836201
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,train,458,6,-42.961781,-39.851974
